event_id,user_id,timestamp,ip_address,country,city,device_id,login_result,is_anomaly,anomaly_type,hour_of_day,day_of_week,time_since_last_login,new_device_flag,location_frequency,distance_from_last_login,travel_speed,ip_change_count,if_anomaly_flag,if_anomaly_score,km_distance,km_anomaly_flag,combined_anomaly_flag,rule_impossible_travel,rule_new_device_night,rule_ip_change,rule_rare_location,rule_alert
1169,29,2024-01-04 07:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,7,3,0.0,1,0,0.0,0.0,1.0,0,-0.0575895598915182,1.4327112842687368,0,0,0,0,0,1,1
1170,29,2024-01-04 08:00:00,27.87.128.48,Germany,Munich,Firefox,success,0,normal,8,3,3600.0,0,1,0.0,0.0,2.0,0,-0.160686406810149,1.7116235358117884,0,0,0,0,0,0,0
1171,29,2024-01-04 18:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,18,3,36000.0,0,2,0.0,0.0,3.0,0,-0.1592402653785571,1.9841670843764363,0,0,0,0,0,0,0
1172,29,2024-01-04 21:00:00,124.34.171.9,Germany,Munich,Firefox,success,0,normal,21,3,10800.0,0,3,0.0,0.0,4.0,0,-0.1327745566928778,2.2723880730384,0,0,0,0,1,0,1
1173,29,2024-01-05 07:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,7,4,36000.0,0,4,0.0,0.0,5.0,0,-0.1094963827718756,2.688706851316893,0,0,0,0,1,0,1
1174,29,2024-01-05 19:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,19,4,43200.0,0,5,0.0,0.0,4.0,0,-0.1004524118359805,2.4817466294494035,0,0,0,0,1,0,1
1175,29,2024-01-06 07:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,7,5,43200.0,0,6,0.0,0.0,3.0,0,-0.13731434896348,2.232123642306173,0,0,0,0,0,0,0
1176,29,2024-01-06 11:00:00,4.205.161.6,Japan,Osaka,Firefox,success,0,normal,11,5,14400.0,0,0,9256.070293238943,2314.017573309736,2.0,0,-0.0028531501543295,1.537150438351939,0,0,1,0,0,1,1
1177,29,2024-01-06 16:00:00,4.205.161.6,USA,Chicago,Firefox,success,0,normal,16,5,18000.0,0,0,10433.449083339436,2086.6898166678875,1.0,0,-0.0008362921422142,1.683565112352515,0,0,1,0,0,1,1
1178,29,2024-01-07 04:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,4,6,43200.0,0,7,7262.973581729343,605.2477984774453,0.0,1,0.00354790101298,3.2226679365341355,1,1,0,0,0,0,0
1179,29,2024-01-07 08:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,8,6,14400.0,0,8,0.0,0.0,0.0,0,-0.1320213862514526,1.5738289270007293,0,0,0,0,0,0,0
1180,29,2024-01-07 11:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,11,6,10800.0,0,9,0.0,0.0,0.0,0,-0.1340200630801322,1.5105513145433689,0,0,0,0,0,0,0
1181,29,2024-01-07 14:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,14,6,10800.0,0,10,0.0,0.0,0.0,0,-0.1339403908008888,1.4503902413763698,0,0,0,0,0,0,0
1182,29,2024-01-07 18:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,18,6,14400.0,0,11,0.0,0.0,0.0,0,-0.1300099381419461,1.4592951306311512,0,0,0,0,0,0,0
1183,29,2024-01-07 21:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,21,6,10800.0,0,12,0.0,0.0,0.0,0,-0.1234607275685481,1.7978713054975073,0,0,0,0,0,0,0
1184,29,2024-01-08 05:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,5,0,28800.0,0,13,0.0,0.0,0.0,0,-0.1437719250758115,2.0629366447336857,0,0,0,0,0,0,0
1185,29,2024-01-08 14:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,14,0,32400.0,0,14,0.0,0.0,0.0,0,-0.1469652097481876,1.865894947129277,0,0,0,0,0,0,0
1186,29,2024-01-08 21:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,21,0,25200.0,0,15,0.0,0.0,0.0,0,-0.1307984713753142,2.4086876517161766,0,0,0,0,0,0,0
1187,29,2024-01-09 02:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,2,1,18000.0,0,16,0.0,0.0,0.0,0,-0.1628174038523459,2.353995426900036,0,0,0,0,0,0,0
1188,29,2024-01-09 08:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,8,1,21600.0,0,17,0.0,0.0,0.0,0,-0.1725766716140592,1.875376782924432,0,0,0,0,0,0,0
1189,29,2024-01-09 17:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,17,1,32400.0,0,18,0.0,0.0,0.0,0,-0.1666963690983579,1.7844572915952956,0,0,0,0,0,0,0
1190,29,2024-01-10 05:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,5,2,43200.0,0,19,0.0,0.0,0.0,0,-0.1415563090820715,1.827505677928716,0,0,0,0,0,0,0
1191,29,2024-01-10 06:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,6,2,3600.0,0,20,0.0,0.0,0.0,0,-0.148277083287818,2.0635758961170168,0,0,0,0,0,0,0
1192,29,2024-01-10 11:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,11,2,18000.0,0,21,0.0,0.0,0.0,0,-0.1851999369887234,1.7264972695391645,0,0,0,0,0,0,0
1193,29,2024-01-10 17:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,17,2,21600.0,0,22,0.0,0.0,0.0,0,-0.1813596811089339,1.788805122263868,0,0,0,0,0,0,0
1194,29,2024-01-10 18:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,18,2,3600.0,0,23,0.0,0.0,0.0,0,-0.1425465892654041,2.3096668496314936,0,0,0,0,0,0,0
1195,29,2024-01-11 02:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,2,3,28800.0,0,24,0.0,0.0,0.0,0,-0.1691353505497617,2.1404593561095733,0,0,0,0,0,0,0
1196,29,2024-01-11 05:37:00,4.205.161.6,USA,Chicago,Firefox,success,1,impossible_travel,5,3,13020.0,0,1,7262.973581729343,2008.1954603859936,0.0,0,-0.0231342512531946,1.7855478672320644,0,0,1,0,0,0,1
1197,29,2024-01-11 14:37:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,14,3,32400.0,0,25,7262.973581729343,806.9970646365937,0.0,0,-0.0496959246765467,2.496190903735073,0,0,0,0,0,0,0
1198,29,2024-01-11 23:37:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,23,3,32400.0,0,26,0.0,0.0,0.0,0,-0.146653398093388,2.1761388151883967,0,0,0,0,0,0,0
1199,29,2024-01-12 11:37:00,69.107.203.157,Germany,Munich,Firefox,success,0,normal,11,4,43200.0,0,27,0.0,0.0,1.0,0,-0.1544565675829314,1.647464954498116,0,0,0,0,0,0,0
1200,29,2024-01-12 12:37:00,4.205.161.6,UK,Manchester,Firefox,success,0,normal,12,4,3600.0,0,0,1135.9730097578065,1135.9730097578065,2.0,0,-0.0354152851671244,2.486534531581729,0,0,1,0,0,1,1
1201,29,2024-01-13 00:37:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,0,5,43200.0,0,28,1135.9730097578065,94.6644174798172,2.0,0,-0.0591938124808216,2.510538839083713,0,0,0,0,0,0,0
1202,29,2024-01-13 09:37:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,9,5,32400.0,0,29,0.0,0.0,2.0,0,-0.1879836299355942,1.5225530962911995,0,0,0,0,0,0,0
1203,29,2024-01-13 12:37:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,12,5,10800.0,0,30,0.0,0.0,2.0,0,-0.1774683259054709,1.5136171211866631,0,0,0,0,0,0,0
1204,29,2024-01-13 22:37:00,4.205.161.6,Germany,Munich,Chrome,success,0,normal,22,5,36000.0,1,31,0.0,0.0,1.0,0,-0.0068722930816036,3.29075023495301,1,1,0,0,0,0,0
1205,29,2024-01-14 04:37:00,4.205.161.6,Germany,Munich,Safari,success,1,new_device_night,4,6,21600.0,1,32,0.0,0.0,0.0,0,-0.0023042843955527,2.9091129857747164,1,1,0,1,0,0,1
1206,29,2024-01-14 15:37:00,4.205.161.6,Germany,Munich,Chrome,success,0,normal,15,6,39600.0,0,33,0.0,0.0,0.0,0,-0.1095010067886947,2.1518230637465288,0,0,0,0,0,0,0
1207,29,2024-01-15 00:37:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,0,0,32400.0,0,34,0.0,0.0,0.0,0,-0.1064337857324131,2.684727828918592,0,0,0,0,0,0,0
1208,29,2024-01-15 08:37:00,81.122.184.204,Germany,Munich,Firefox,success,0,normal,8,0,28800.0,0,35,0.0,0.0,1.0,0,-0.1414858494369365,1.9243461500319152,0,0,0,0,0,0,0
1209,30,2024-01-13 08:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,8,5,0.0,1,0,0.0,0.0,1.0,0,-0.0439554839299879,1.7271842187050372,0,0,0,0,0,1,1
1210,30,2024-01-13 10:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,10,5,7200.0,0,1,0.0,0.0,1.0,0,-0.1469701360325852,1.827016124634529,0,0,0,0,0,0,0
1211,30,2024-01-13 20:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,20,5,36000.0,0,2,0.0,0.0,1.0,0,-0.1372646928384981,1.946580154941016,0,0,0,0,0,0,0
1212,30,2024-01-14 07:00:00,224.169.51.1,Germany,Berlin,Safari,success,0,normal,7,6,39600.0,0,0,8916.10575288752,810.5550684443201,1.0,0,-0.0062644267281974,2.717508976190825,0,0,0,0,0,1,1
1213,30,2024-01-14 18:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,18,6,39600.0,0,3,8916.10575288752,810.5550684443201,1.0,1,0.0046730048806378,2.712413854542873,0,1,0,0,0,0,0
1214,30,2024-01-15 01:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,1,0,25200.0,0,4,0.0,0.0,0.0,0,-0.1196872539343057,2.6986130660045284,0,0,0,0,0,0,0
1215,30,2024-01-15 03:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,3,0,7200.0,0,5,0.0,0.0,0.0,0,-0.1200808632744563,2.586431410463442,0,0,0,0,0,0,0
1216,30,2024-01-15 13:00:00,224.169.51.1,USA,New York,Safari,success,0,normal,13,0,36000.0,0,0,10848.807997679609,1084.8807997679608,0.0,1,0.0303343733355164,2.6886266775647782,0,1,1,0,0,1,1
1217,30,2024-01-15 22:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,22,0,32400.0,0,6,10848.807997679609,1205.4231108532897,0.0,1,0.0285275089857202,2.842969496081216,0,1,1,0,0,0,1
1218,30,2024-01-16 07:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,7,1,32400.0,0,7,0.0,0.0,0.0,0,-0.1607265381109076,1.9488910727502728,0,0,0,0,0,0,0
1219,30,2024-01-16 14:00:00,224.169.51.1,Japan,Osaka,Safari,success,0,normal,14,1,25200.0,0,0,396.43564077937583,56.63366296848226,0.0,0,-0.11226795126753,2.3996779776179693,0,0,0,0,0,1,1
1220,30,2024-01-16 19:00:00,163.251.46.170,Japan,Tokyo,Safari,success,0,normal,19,1,18000.0,0,8,396.43564077937583,79.28712815587517,1.0,0,-0.1223791887181318,2.078143443550411,0,0,0,0,0,0,0
1221,30,2024-01-16 23:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,23,1,14400.0,0,9,0.0,0.0,2.0,0,-0.1479169390982448,2.13034676410827,0,0,0,0,0,0,0
1222,30,2024-01-17 11:00:00,112.119.114.132,Japan,Tokyo,Safari,success,0,normal,11,2,43200.0,0,10,0.0,0.0,3.0,0,-0.1693235954998173,1.178336428731557,0,0,0,0,0,0,0
1223,30,2024-01-17 13:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,13,2,7200.0,0,11,0.0,0.0,4.0,0,-0.1685090156870106,1.1400175609700445,0,0,0,0,1,0,1
1224,30,2024-01-17 15:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,15,2,7200.0,0,12,0.0,0.0,4.0,0,-0.165968513922895,1.2405882168473013,0,0,0,0,1,0,1
1225,30,2024-01-17 20:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,20,2,18000.0,0,13,0.0,0.0,3.0,0,-0.1757624068907377,1.6122791353391093,0,0,0,0,0,0,0
1226,30,2024-01-18 02:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,2,3,21600.0,0,14,0.0,0.0,2.0,0,-0.195008963345905,1.6898820140096675,0,0,0,0,0,0,0
1227,30,2024-01-18 04:00:00,215.112.255.233,Japan,Tokyo,Safari,success,0,normal,4,3,7200.0,0,15,0.0,0.0,2.0,0,-0.1921235103052468,1.226594577545343,0,0,0,0,0,0,0
1228,30,2024-01-18 07:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,7,3,10800.0,0,16,0.0,0.0,2.0,0,-0.194108607027939,0.93015384305091,0,0,0,0,0,0,0
1229,30,2024-01-18 17:00:00,147.244.110.253,Japan,Tokyo,Safari,success,0,normal,17,3,36000.0,0,17,0.0,0.0,3.0,0,-0.1872191842968365,1.2432581093101909,0,0,0,0,0,0,0
1230,30,2024-01-18 22:00:00,54.115.26.91,Japan,Tokyo,Safari,success,0,normal,22,3,18000.0,0,18,0.0,0.0,4.0,0,-0.1539406392946076,2.1158451660208226,0,0,0,0,1,0,1
1231,30,2024-01-19 06:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,6,4,28800.0,0,19,0.0,0.0,5.0,0,-0.1219598982803749,2.432002568701386,0,0,0,0,1,0,1
1232,30,2024-01-19 07:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,7,4,3600.0,0,20,0.0,0.0,4.0,0,-0.1448148160359624,1.5837124102715947,0,0,0,0,1,0,1
1233,30,2024-01-19 14:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,14,4,25200.0,0,21,0.0,0.0,3.0,0,-0.1852609869455836,1.4174392415732502,0,0,0,0,0,0,0
1234,30,2024-01-19 23:00:00,218.155.234.83,Japan,Tokyo,Safari,success,0,normal,23,4,32400.0,0,22,0.0,0.0,3.0,0,-0.1523719732588677,2.15997329801073,0,0,0,0,0,0,0
1235,30,2024-01-20 09:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,9,5,36000.0,0,23,0.0,0.0,3.0,0,-0.1762743813480677,1.787604457135746,0,0,0,0,0,0,0
1236,30,2024-01-20 21:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,21,5,43200.0,0,24,0.0,0.0,2.0,0,-0.1503170979965786,2.118651306647357,0,0,0,0,0,0,0
1237,30,2024-01-21 00:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,0,6,10800.0,0,25,0.0,0.0,2.0,0,-0.1292986699683184,2.327278291463696,0,0,0,0,0,0,0
1238,30,2024-01-21 06:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,6,6,21600.0,0,26,0.0,0.0,2.0,0,-0.1550424137312832,1.5264252171770636,0,0,0,0,0,0,0
1239,30,2024-01-21 16:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,16,6,36000.0,0,27,0.0,0.0,1.0,0,-0.1354203200799743,1.5326479523273773,0,0,0,0,0,0,0
1240,30,2024-01-21 23:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,23,6,25200.0,0,28,0.0,0.0,0.0,0,-0.1116719457684874,2.0030242758292407,0,0,0,0,0,0,0
1241,30,2024-01-22 11:00:00,98.140.227.188,Japan,Tokyo,Safari,success,0,normal,11,0,43200.0,0,29,0.0,0.0,1.0,0,-0.1333735230457903,1.6144966416341326,0,0,0,0,0,0,0
1242,30,2024-01-22 12:00:00,224.169.51.1,Japan,Osaka,Safari,success,0,normal,12,0,3600.0,0,1,396.43564077937583,396.43564077937583,2.0,0,-0.0504549545422459,1.8989225978061264,0,0,0,0,0,0,0
1243,30,2024-01-22 22:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,22,0,36000.0,0,30,396.43564077937583,39.64356407793758,2.0,0,-0.0896243285943849,2.083037470425527,0,0,0,0,0,0,0
1244,30,2024-01-23 01:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,1,1,10800.0,0,31,0.0,0.0,2.0,0,-0.154821322214544,1.875921593085823,0,0,0,0,0,0,0
1245,30,2024-01-23 07:00:00,6.201.250.32,Japan,Tokyo,Safari,success,0,normal,7,1,21600.0,0,32,0.0,0.0,3.0,0,-0.1724925652196917,1.6478854039044373,0,0,0,0,0,0,0
1246,30,2024-01-23 16:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,16,1,32400.0,0,33,0.0,0.0,3.0,0,-0.1716545741730678,1.5900222657865457,0,0,0,0,0,0,0
1247,30,2024-01-23 20:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,20,1,14400.0,0,34,0.0,0.0,2.0,0,-0.1531322770561127,2.1470946685744643,0,0,0,0,0,0,0
1248,30,2024-01-24 05:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,5,2,32400.0,0,35,0.0,0.0,2.0,0,-0.1730078101414214,1.621573941609812,0,0,0,0,0,0,0
1251,31,2024-01-09 02:00:00,130.152.186.87,UK,London,Safari,success,1,new_device_night,2,1,0.0,1,0,0.0,0.0,1.0,0,-0.0436221337489526,2.027680766492868,0,0,0,1,0,1,1
1252,31,2024-01-09 05:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,5,1,10800.0,1,1,0.0,0.0,1.0,0,-0.0546166155532269,1.473015918169038,0,0,0,1,0,0,1
1249,31,2024-01-09 07:00:00,130.152.186.87,UK,London,Safari,success,0,normal,7,1,7200.0,0,2,0.0,0.0,1.0,0,-0.1592000699243083,1.8999272993133245,0,0,0,0,0,0,0
1253,31,2024-01-09 07:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,7,1,0.0,0,3,0.0,0.0,1.0,0,-0.1301600027412723,1.971608969348141,0,0,0,0,0,0,0
1254,31,2024-01-09 12:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,12,1,18000.0,0,4,0.0,0.0,1.0,0,-0.1694352792741036,1.8396981274929651,0,0,0,0,0,0,0
1250,31,2024-01-09 15:00:00,156.107.50.22,UK,London,Chrome,success,0,normal,15,1,10800.0,0,5,0.0,0.0,1.0,0,-0.1649276898897644,1.8066563345895863,0,0,0,0,0,0,0
1255,31,2024-01-09 17:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,17,1,7200.0,0,6,0.0,0.0,2.0,0,-0.1722414678363448,1.5551910698580242,0,0,0,0,0,0,0
1256,31,2024-01-10 02:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,2,2,32400.0,0,7,0.0,0.0,2.0,0,-0.1842170707879569,1.668214833231704,0,0,0,0,0,0,0
1257,31,2024-01-10 03:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,3,2,3600.0,0,8,0.0,0.0,2.0,0,-0.1663049229366185,1.4817348425897343,0,0,0,0,0,0,0
1258,31,2024-01-10 10:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,10,2,25200.0,0,9,0.0,0.0,2.0,0,-0.2037280495600541,1.128933699853438,0,0,0,0,0,0,0
1259,31,2024-01-10 14:00:00,45.156.250.48,UK,London,Chrome,success,0,normal,14,2,14400.0,0,10,0.0,0.0,2.0,0,-0.1928071583957059,1.0533795358208866,0,0,0,0,0,0,0
1260,31,2024-01-10 23:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,23,2,32400.0,0,11,0.0,0.0,2.0,0,-0.1592070935863122,1.8922200219964025,0,0,0,0,0,0,0
1261,31,2024-01-11 00:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,0,3,3600.0,0,12,0.0,0.0,2.0,0,-0.1569326082041987,1.7909970323579183,0,0,0,0,0,0,0
1262,31,2024-01-11 09:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,9,3,32400.0,0,13,0.0,0.0,2.0,0,-0.2071889194612954,0.8653797747772636,0,0,0,0,0,0,0
1263,31,2024-01-11 20:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,20,3,39600.0,0,14,0.0,0.0,2.0,0,-0.1696166057506019,1.5565363065026008,0,0,0,0,0,0,0
1264,31,2024-01-11 21:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,21,3,3600.0,0,15,0.0,0.0,1.0,0,-0.1565780708796817,2.023877475232072,0,0,0,0,0,0,0
1265,31,2024-01-12 04:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,4,4,25200.0,0,16,0.0,0.0,0.0,0,-0.1711450447438385,1.6058683849309925,0,0,0,0,0,0,0
1266,31,2024-01-12 09:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,9,4,18000.0,0,17,0.0,0.0,0.0,0,-0.1783547890114394,1.1142688364411053,0,0,0,0,0,0,0
1267,31,2024-01-12 20:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,20,4,39600.0,0,18,0.0,0.0,0.0,0,-0.1467849254436276,1.877251597731828,0,0,0,0,0,0,0
1268,31,2024-01-12 22:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,22,4,7200.0,0,19,0.0,0.0,0.0,0,-0.1516302536871282,1.9319775133726973,0,0,0,0,0,0,0
1269,31,2024-01-13 03:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,3,5,18000.0,0,20,0.0,0.0,0.0,0,-0.1633915602427963,1.703964130734246,0,0,0,0,0,0,0
1270,31,2024-01-13 12:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,12,5,32400.0,0,21,0.0,0.0,0.0,0,-0.1760640261298489,1.1709365397367368,0,0,0,0,0,0,0
1271,31,2024-01-13 21:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,21,5,32400.0,0,22,0.0,0.0,0.0,0,-0.1519712835633694,1.655871142066141,0,0,0,0,0,0,0
1272,31,2024-01-14 09:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,9,6,43200.0,0,23,0.0,0.0,0.0,0,-0.1224460933021681,2.014632595055836,0,0,0,0,0,0,0
1273,31,2024-01-14 18:00:00,135.115.89.38,UK,Manchester,Chrome,success,0,normal,18,6,32400.0,0,0,261.98280834296975,29.10920092699664,1.0,0,-0.0824075403866904,1.910178745053212,0,0,0,0,0,1,1
1274,31,2024-01-15 00:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,0,0,21600.0,0,24,261.98280834296975,43.66380139049496,2.0,0,-0.115214230867468,2.0768659540664847,0,0,0,0,0,0,0
1275,31,2024-01-15 06:00:00,220.60.148.153,UK,London,Chrome,success,0,normal,6,0,21600.0,0,25,0.0,0.0,3.0,0,-0.157696757302292,1.549098750481197,0,0,0,0,0,0,0
1276,31,2024-01-15 14:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,14,0,28800.0,0,26,0.0,0.0,4.0,0,-0.1513514595775031,1.8150390337976552,0,0,0,0,1,0,1
1277,31,2024-01-15 19:00:00,229.249.29.182,UK,London,Chrome,success,0,normal,19,0,18000.0,0,27,0.0,0.0,5.0,0,-0.0968211768964927,2.4509021214015214,0,0,0,0,1,0,1
1278,31,2024-01-15 20:00:00,130.152.186.87,UK,London,Firefox,success,0,normal,20,0,3600.0,1,28,0.0,0.0,5.0,1,0.0322927037680903,3.707921371952168,1,1,0,0,1,0,1
1279,31,2024-01-15 21:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,21,0,3600.0,0,29,0.0,0.0,4.0,0,-0.0979841001010677,2.300997736675411,0,0,0,0,1,0,1
1280,31,2024-01-15 23:00:00,130.152.186.87,UK,Manchester,Chrome,success,0,normal,23,0,7200.0,0,1,261.98280834296975,130.99140417148487,3.0,0,-0.0436211504248553,2.527713310756917,0,0,0,0,0,0,0
1281,31,2024-01-16 06:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,6,1,25200.0,0,30,261.98280834296975,37.42611547756711,2.0,0,-0.144656908331324,1.4332216017034372,0,0,0,0,0,0,0
1282,31,2024-01-16 14:00:00,51.56.97.145,UK,London,Chrome,success,0,normal,14,1,28800.0,0,31,0.0,0.0,2.0,0,-0.1906139031813206,1.2687143927418243,0,0,0,0,0,0,0
1283,31,2024-01-16 15:00:00,246.136.60.215,UK,London,Firefox,success,0,normal,15,1,3600.0,0,32,0.0,0.0,2.0,0,-0.1632420130568329,1.6460887088473477,0,0,0,0,0,0,0
1284,31,2024-01-16 23:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,23,1,28800.0,0,33,0.0,0.0,3.0,0,-0.1320461744061716,2.280231827919281,0,0,0,0,0,0,0
1285,31,2024-01-17 06:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,6,2,25200.0,0,34,0.0,0.0,3.0,0,-0.1633422142472547,1.7310903317199071,0,0,0,0,0,0,0
1286,31,2024-01-17 08:00:00,130.152.186.87,UK,London,Firefox,success,0,normal,8,2,7200.0,0,35,0.0,0.0,3.0,0,-0.1523836147025101,1.5646646498558616,0,0,0,0,0,0,0
1287,31,2024-01-17 14:00:00,130.152.186.87,USA,Chicago,Chrome,success,0,normal,14,2,21600.0,0,0,6352.977757997457,1058.8296263329096,2.0,0,-0.0539588557687139,1.7937733050612068,0,0,1,0,0,1,1
1288,31,2024-01-17 21:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,21,2,25200.0,0,36,6352.977757997457,907.568251142494,1.0,0,-0.0124027007934571,3.230117218775024,1,1,1,0,0,0,1
1289,32,2024-01-28 04:00:00,51.242.52.92,Germany,Berlin,Edge,success,0,normal,4,6,0.0,1,0,0.0,0.0,1.0,0,-0.0321271437487751,2.1894098538928537,0,0,0,1,0,1,1
1290,32,2024-01-28 05:00:00,51.242.52.92,Germany,Berlin,Firefox,success,0,normal,5,6,3600.0,1,1,0.0,0.0,1.0,0,-0.0327498476046898,1.9917211840135984,0,0,0,1,0,0,1
1291,32,2024-01-28 06:00:00,51.242.52.92,Germany,Berlin,Edge,success,0,normal,6,6,3600.0,0,2,0.0,0.0,1.0,0,-0.1120583223058238,2.2289820956079325,0,0,0,0,0,0,0
1292,32,2024-01-28 13:00:00,51.242.52.92,Germany,Berlin,Edge,success,0,normal,13,6,25200.0,0,3,0.0,0.0,1.0,0,-0.1430889649872812,1.3805085882100152,0,0,0,0,0,0,0
1293,32,2024-01-28 18:00:00,51.242.52.92,Germany,Berlin,Edge,success,0,normal,18,6,18000.0,0,4,0.0,0.0,1.0,0,-0.1311305147103616,1.5028914810815612,0,0,0,0,0,0,0
1294,32,2024-01-28 19:00:00,26.220.94.129,Germany,Berlin,Edge,success,0,normal,19,6,3600.0,0,5,0.0,0.0,1.0,0,-0.1092527161578207,2.020352412529359,0,0,0,0,0,0,0
1295,32,2024-01-29 03:00:00,51.242.52.92,Germany,Berlin,Firefox,success,0,normal,3,0,28800.0,0,6,0.0,0.0,2.0,0,-0.1622824015453295,1.906242022836716,0,0,0,0,0,0,0
1298,32,2024-01-29 04:00:00,51.242.52.92,Germany,Berlin,Chrome,success,1,new_device_night,4,0,3600.0,1,7,0.0,0.0,2.0,0,-0.0135846341731028,1.933158167055454,0,0,0,1,0,0,1
1299,32,2024-01-29 06:00:00,52.78.22.65,Germany,Berlin,Edge,success,0,normal,6,0,7200.0,0,8,0.0,0.0,3.0,0,-0.1360925154159689,1.3825185580591,0,0,0,0,0,0,0
1300,32,2024-01-29 10:00:00,144.177.187.229,Germany,Berlin,Edge,success,0,normal,10,0,14400.0,0,9,0.0,0.0,4.0,0,-0.137456902960757,1.4966180319995197,0,0,0,0,1,0,1
