event_id,user_id,timestamp,ip_address,country,city,device_id,login_result,is_anomaly,anomaly_type
627,16,2024-01-24 07:00:00,148.140.251.93,France,Paris,Firefox,success,0,normal
628,16,2024-01-24 16:00:00,224.135.105.117,France,Paris,Edge,success,0,normal
629,16,2024-01-25 01:04:00,221.89.234.61,France,Paris,Firefox,success,1,rapid_ip_switching
630,16,2024-01-25 01:09:00,118.161.4.6,France,Paris,Firefox,success,1,rapid_ip_switching
631,16,2024-01-25 01:11:00,98.51.166.185,France,Paris,Firefox,success,1,rapid_ip_switching
632,16,2024-01-25 01:11:00,157.132.95.134,France,Paris,Firefox,success,1,rapid_ip_switching
633,16,2024-01-25 05:11:00,224.135.105.117,France,Paris,Firefox,success,0,normal
634,16,2024-01-25 12:11:00,224.135.105.117,France,Paris,Firefox,success,0,normal
635,16,2024-01-25 15:11:00,143.221.195.100,France,Paris,Firefox,success,0,normal
636,16,2024-01-25 18:11:00,224.135.105.117,France,Paris,Edge,success,0,normal
637,16,2024-01-26 05:11:00,224.135.105.117,France,Paris,Firefox,success,0,normal
638,16,2024-01-26 15:32:00,224.135.105.117,Japan,Tokyo,Firefox,failure,1,impossible_travel
639,16,2024-01-26 23:32:00,224.135.105.117,France,Lyon,Firefox,success,0,normal
640,16,2024-01-27 04:32:00,224.135.105.117,France,Paris,Firefox,success,0,normal
641,16,2024-01-27 14:32:00,224.135.105.117,France,Paris,Firefox,success,0,normal
642,16,2024-01-28 01:32:00,224.135.105.117,France,Paris,Safari,success,0,normal
643,16,2024-01-28 04:32:00,224.135.105.117,France,Paris,Firefox,success,0,normal
644,16,2024-01-28 11:32:00,224.135.105.117,France,Paris,Firefox,success,0,normal
645,16,2024-01-28 23:32:00,93.230.211.85,France,Paris,Firefox,success,0,normal
646,16,2024-01-29 02:32:00,224.135.105.117,France,Paris,Firefox,success,0,normal
647,16,2024-01-29 14:32:00,224.135.105.117,France,Paris,Edge,success,0,normal
648,16,2024-01-29 15:32:00,224.135.105.117,France,Paris,Firefox,success,0,normal
649,16,2024-01-29 17:32:00,224.135.105.117,France,Paris,Firefox,success,0,normal
650,16,2024-01-30 04:32:00,84.243.239.139,France,Paris,Safari,success,0,normal
651,16,2024-01-30 13:32:00,224.135.105.117,France,Paris,Firefox,success,0,normal
652,16,2024-01-31 00:32:00,224.135.105.117,France,Paris,Firefox,success,0,normal
653,16,2024-01-31 06:32:00,224.135.105.117,France,Paris,Firefox,success,0,normal
654,16,2024-01-31 09:32:00,224.135.105.117,France,Paris,Firefox,success,0,normal
655,16,2024-01-31 17:32:00,224.135.105.117,USA,Chicago,Firefox,success,0,normal
656,16,2024-02-01 02:32:00,224.135.105.117,France,Paris,Firefox,success,0,normal
657,16,2024-02-01 14:32:00,224.135.105.117,France,Paris,Firefox,success,0,normal
658,16,2024-02-02 00:32:00,106.96.35.93,France,Paris,Firefox,success,0,normal
659,16,2024-02-02 03:32:00,224.135.105.117,France,Paris,Firefox,success,0,normal
660,16,2024-02-02 07:32:00,224.135.105.117,France,Paris,Chrome,success,0,normal
661,16,2024-02-02 10:32:00,224.135.105.117,France,Paris,Firefox,success,0,normal
662,16,2024-02-02 16:32:00,224.135.105.117,France,Paris,Firefox,success,0,normal
663,16,2024-02-02 17:32:00,224.135.105.117,France,Paris,Edge,success,0,normal
664,16,2024-02-03 01:32:00,224.135.105.117,France,Paris,Firefox,success,0,normal
665,16,2024-02-03 13:32:00,224.135.105.117,France,Paris,Firefox,success,0,normal
666,16,2024-02-03 21:32:00,224.135.105.117,France,Paris,Firefox,success,0,normal
667,16,2024-02-04 03:32:00,224.135.105.117,France,Paris,Firefox,success,0,normal
668,17,2024-01-16 04:00:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
669,17,2024-01-16 08:26:00,228.26.111.57,USA,New York,Safari,success,1,impossible_travel
670,17,2024-01-16 12:26:00,228.26.111.57,Germany,Munich,Safari,success,0,normal
671,17,2024-01-16 13:26:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
672,17,2024-01-16 19:26:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
673,17,2024-01-16 23:26:00,228.26.111.57,USA,New York,Safari,success,1,rare_location
674,17,2024-01-17 04:26:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
675,17,2024-01-17 08:26:00,154.82.35.79,Germany,Berlin,Safari,success,0,normal
676,17,2024-01-17 16:26:00,228.26.111.57,Germany,Berlin,Edge,success,0,normal
677,17,2024-01-17 17:26:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
678,17,2024-01-18 02:26:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
679,17,2024-01-18 07:26:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
680,17,2024-01-18 10:26:00,228.26.111.57,Germany,Berlin,Edge,success,0,normal
681,17,2024-01-18 19:26:00,228.26.111.57,France,Paris,Firefox,success,0,normal
682,17,2024-01-18 21:26:00,211.188.29.136,Germany,Berlin,Safari,success,0,normal
683,17,2024-01-19 07:11:00,228.26.111.57,USA,New York,Safari,success,1,impossible_travel
684,17,2024-01-19 16:11:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
685,17,2024-01-19 20:11:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
686,17,2024-01-20 07:11:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
687,17,2024-01-20 10:11:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
688,17,2024-01-20 16:11:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
689,17,2024-01-21 03:11:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
690,17,2024-01-21 12:11:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
691,17,2024-01-22 00:16:00,5.69.154.3,Germany,Berlin,Safari,success,1,rapid_ip_switching
692,17,2024-01-22 00:19:00,253.113.109.161,Germany,Berlin,Safari,success,1,rapid_ip_switching
693,17,2024-01-22 00:20:00,198.141.79.48,Germany,Berlin,Safari,success,1,rapid_ip_switching
694,17,2024-01-22 00:20:00,10.235.182.79,Germany,Berlin,Safari,success,1,rapid_ip_switching
695,17,2024-01-22 03:20:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
696,17,2024-01-22 13:20:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
697,17,2024-01-22 16:20:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
698,17,2024-01-23 03:20:00,86.178.222.213,Germany,Berlin,Chrome,success,0,normal
699,17,2024-01-23 05:20:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
700,17,2024-01-23 16:20:00,228.26.111.57,Japan,Tokyo,Safari,success,0,normal
701,17,2024-01-23 19:20:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
702,17,2024-01-24 04:20:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
703,17,2024-01-24 12:20:00,228.26.111.57,Germany,Munich,Safari,success,0,normal
704,17,2024-01-25 00:20:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
705,17,2024-01-25 04:20:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
706,17,2024-01-25 11:20:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
707,17,2024-01-25 17:20:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
708,17,2024-01-25 23:20:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
709,17,2024-01-26 03:20:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
710,17,2024-01-26 04:20:00,228.26.111.57,Germany,Berlin,Safari,success,0,normal
711,18,2024-01-11 12:00:00,121.11.169.107,UK,Manchester,Edge,success,0,normal
712,18,2024-01-12 00:00:00,135.22.130.87,UK,Manchester,Edge,success,0,normal
713,18,2024-01-12 01:00:00,121.11.169.107,UK,Manchester,Chrome,success,0,normal
714,18,2024-01-12 12:00:00,121.11.169.107,UK,Manchester,Edge,success,0,normal
715,18,2024-01-12 23:00:00,125.45.95.101,UK,Manchester,Edge,success,0,normal
716,18,2024-01-13 08:00:00,121.11.169.107,UK,Manchester,Safari,success,0,normal
717,18,2024-01-13 15:00:00,251.141.31.131,UK,Manchester,Edge,success,0,normal
718,18,2024-01-13 22:00:00,121.11.169.107,Japan,Osaka,Edge,success,0,normal
719,18,2024-01-14 05:00:00,176.116.213.123,UK,Manchester,Edge,success,0,normal
720,18,2024-01-14 15:00:00,121.11.169.107,UK,Manchester,Edge,success,0,normal
721,18,2024-01-14 19:00:00,121.11.169.107,UK,Manchester,Edge,success,0,normal
722,18,2024-01-15 07:00:00,38.80.162.34,UK,Manchester,Edge,success,0,normal
723,18,2024-01-15 16:00:00,121.11.169.107,UK,Manchester,Edge,success,0,normal
724,18,2024-01-15 17:00:00,121.11.169.107,UK,Manchester,Edge,success,0,normal
725,18,2024-01-16 04:00:00,121.11.169.107,UK,Manchester,Edge,success,0,normal
726,18,2024-01-16 14:00:00,121.11.169.107,UK,Manchester,Edge,success,0,normal
727,18,2024-01-16 15:00:00,121.11.169.107,UK,Manchester,Edge,success,0,normal
728,18,2024-01-17 03:00:00,121.11.169.107,UK,Manchester,Edge,success,0,normal
729,18,2024-01-17 07:22:00,121.11.169.107,USA,Chicago,Edge,success,1,impossible_travel
730,18,2024-01-17 11:22:00,121.11.169.107,UK,Manchester,Edge,success,0,normal
731,18,2024-01-17 17:22:00,121.11.169.107,UK,Manchester,Edge,success,0,normal
732,18,2024-01-18 00:22:00,121.11.169.107,UK,Manchester,Edge,success,0,normal
733,18,2024-01-18 11:22:00,11.125.202.20,UK,Manchester,Edge,success,0,normal
734,18,2024-01-18 20:22:00,121.11.169.107,UK,Manchester,Edge,success,0,normal
735,18,2024-01-19 01:22:00,177.72.237.231,UK,Manchester,Edge,success,0,normal
736,18,2024-01-19 03:22:00,121.11.169.107,UK,Manchester,Edge,success,0,normal
737,18,2024-01-19 06:22:00,121.11.169.107,USA,New York,Edge,success,0,normal
738,18,2024-01-19 12:22:00,121.11.169.107,UK,Manchester,Edge,success,0,normal
739,18,2024-01-19 14:22:00,121.11.169.107,UK,Manchester,Edge,success,0,normal
740,18,2024-01-19 23:22:00,145.76.83.74,UK,Manchester,Firefox,success,0,normal
741,18,2024-01-20 02:22:00,121.11.169.107,UK,Manchester,Edge,success,0,normal
742,18,2024-01-20 13:22:00,121.11.169.107,UK,Manchester,Safari,success,0,normal
743,18,2024-01-20 21:22:00,121.11.169.107,USA,New York,Edge,success,0,normal
744,18,2024-01-21 05:22:00,121.11.169.107,UK,London,Edge,success,0,normal
745,18,2024-01-21 14:22:00,121.11.169.107,UK,Manchester,Safari,success,0,normal
746,18,2024-01-21 15:22:00,121.11.169.107,UK,Manchester,Edge,success,0,normal
747,18,2024-01-21 22:22:00,121.11.169.107,UK,Manchester,Edge,success,0,normal
748,18,2024-01-22 08:22:00,24.153.165.188,UK,Manchester,Edge,success,0,normal
749,18,2024-01-22 15:22:00,121.11.169.107,UK,Manchester,Edge,success,0,normal
750,18,2024-01-23 03:22:00,121.11.169.107,UK,Manchester,Edge,success,0,normal
751,19,2024-01-02 05:00:00,186.147.218.162,UK,London,Edge,success,0,normal
752,19,2024-01-02 14:00:00,186.147.218.162,UK,London,Edge,success,0,normal
753,19,2024-01-02 19:00:00,186.147.218.162,UK,London,Edge,success,0,normal
754,19,2024-01-02 23:00:00,186.147.218.162,UK,London,Edge,success,0,normal
755,19,2024-01-03 10:00:00,186.147.218.162,UK,London,Edge,success,0,normal
756,19,2024-01-03 15:00:00,186.147.218.162,Germany,Munich,Edge,success,0,normal
757,19,2024-01-03 16:00:00,186.147.218.162,UK,London,Edge,success,0,normal
758,19,2024-01-04 00:00:00,138.171.236.211,UK,London,Edge,success,0,normal
759,19,2024-01-04 12:00:00,186.147.218.162,UK,London,Edge,success,0,normal
760,19,2024-01-04 13:00:00,186.147.218.162,UK,London,Edge,success,0,normal
761,19,2024-01-04 16:00:00,186.147.218.162,UK,Manchester,Edge,success,0,normal
762,19,2024-01-04 23:00:00,182.16.139.211,UK,London,Edge,success,0,normal
763,19,2024-01-05 01:00:00,186.147.218.162,UK,London,Edge,success,0,normal
764,19,2024-01-05 06:00:00,186.147.218.162,France,Paris,Edge,success,0,normal
765,19,2024-01-05 14:00:00,80.167.73.50,UK,London,Edge,success,0,normal
766,19,2024-01-05 23:00:00,186.147.218.162,UK,London,Edge,success,0,normal
767,19,2024-01-06 08:00:00,27.159.11.159,Japan,Tokyo,Edge,success,0,normal
768,19,2024-01-06 19:00:00,186.147.218.162,UK,London,Edge,success,0,normal
769,19,2024-01-07 03:00:00,144.52.105.179,UK,London,Edge,success,0,normal
770,19,2024-01-07 12:00:00,186.147.218.162,UK,London,Edge,success,0,normal
771,19,2024-01-07 14:00:00,186.147.218.162,UK,London,Chrome,success,0,normal
772,19,2024-01-08 01:00:00,186.147.218.162,UK,London,Edge,success,0,normal
773,19,2024-01-08 11:00:00,186.147.218.162,UK,London,Edge,success,0,normal
774,19,2024-01-08 15:00:00,186.147.218.162,UK,London,Edge,success,0,normal
775,19,2024-01-08 23:00:00,186.147.218.162,UK,Manchester,Edge,success,0,normal
776,19,2024-01-09 07:00:00,186.147.218.162,UK,London,Edge,success,0,normal
777,19,2024-01-09 13:00:00,117.249.15.33,UK,London,Edge,success,0,normal
778,19,2024-01-09 21:00:00,186.147.218.162,UK,London,Edge,success,0,normal
779,19,2024-01-10 07:00:00,186.147.218.162,UK,London,Edge,success,0,normal
780,19,2024-01-10 18:00:00,186.147.218.162,UK,London,Edge,success,0,normal
781,19,2024-01-10 22:00:00,152.220.222.175,UK,London,Edge,success,0,normal
782,19,2024-01-11 07:00:00,186.147.218.162,UK,London,Edge,success,0,normal
783,19,2024-01-11 15:00:00,186.147.218.162,UK,London,Edge,success,0,normal
784,19,2024-01-11 22:00:00,186.147.218.162,UK,London,Edge,success,0,normal
785,19,2024-01-12 06:00:00,163.0.75.76,UK,London,Edge,success,0,normal
786,19,2024-01-12 14:00:00,186.147.218.162,UK,London,Edge,success,0,normal
787,19,2024-01-12 20:00:00,184.176.45.4,UK,London,Edge,success,0,normal
788,19,2024-01-13 06:00:00,186.147.218.162,UK,London,Edge,success,0,normal
789,19,2024-01-13 15:00:00,186.147.218.162,UK,Manchester,Edge,success,0,normal
790,19,2024-01-13 22:00:00,186.147.218.162,UK,London,Edge,success,0,normal
791,20,2024-01-18 07:00:00,36.96.196.184,France,Paris,Edge,success,0,normal
792,20,2024-01-18 08:00:00,36.96.196.184,France,Paris,Edge,success,0,normal
793,20,2024-01-18 11:00:00,36.96.196.184,France,Paris,Edge,success,0,normal
794,20,2024-01-18 18:00:00,36.96.196.184,France,Paris,Edge,success,0,normal
795,20,2024-01-18 22:00:00,36.96.196.184,France,Paris,Edge,success,0,normal
796,20,2024-01-19 07:00:00,36.96.196.184,France,Paris,Chrome,success,0,normal
797,20,2024-01-19 19:00:00,36.96.196.184,France,Paris,Safari,success,0,normal
798,20,2024-01-19 21:00:00,36.96.196.184,France,Paris,Edge,success,0,normal
799,20,2024-01-20 08:00:00,36.96.196.184,France,Paris,Edge,success,0,normal
800,20,2024-01-20 14:00:00,36.96.196.184,France,Lyon,Edge,success,0,normal
801,20,2024-01-20 21:00:00,36.96.196.184,France,Paris,Edge,success,0,normal
802,20,2024-01-21 07:00:00,36.96.196.184,France,Paris,Edge,success,0,normal
803,20,2024-01-21 17:00:00,36.96.196.184,France,Paris,Edge,success,0,normal
804,20,2024-01-21 19:00:00,36.96.196.184,France,Lyon,Edge,success,0,normal
805,20,2024-01-22 00:36:00,36.96.196.184,Japan,Tokyo,Edge,failure,1,impossible_travel
806,20,2024-01-22 06:36:00,36.96.196.184,France,Paris,Edge,success,0,normal
807,20,2024-01-22 07:36:00,193.211.196.121,France,Paris,Edge,success,0,normal
808,20,2024-01-22 18:36:00,36.96.196.184,France,Paris,Edge,success,0,normal
809,20,2024-01-23 05:36:00,36.96.196.184,France,Paris,Edge,success,0,normal
810,20,2024-01-23 13:36:00,36.96.196.184,France,Paris,Edge,success,0,normal
811,20,2024-01-23 21:36:00,36.96.196.184,France,Paris,Edge,success,0,normal
812,20,2024-01-24 04:36:00,111.139.171.138,France,Paris,Safari,success,0,normal
813,20,2024-01-24 09:36:00,36.96.196.184,France,Paris,Edge,success,0,normal
814,20,2024-01-24 13:36:00,36.96.196.184,France,Paris,Edge,success,0,normal
815,20,2024-01-24 16:36:00,36.96.196.184,France,Paris,Chrome,success,0,normal
816,20,2024-01-25 03:36:00,36.96.196.184,France,Paris,Edge,success,0,normal
817,20,2024-01-25 05:36:00,36.96.196.184,France,Paris,Edge,success,0,normal
818,20,2024-01-25 07:36:00,36.96.196.184,France,Paris,Edge,success,0,normal
819,20,2024-01-25 18:36:00,36.96.196.184,France,Paris,Edge,success,0,normal
820,20,2024-01-26 02:36:00,36.96.196.184,France,Lyon,Edge,success,0,normal
821,20,2024-01-26 13:36:00,36.96.196.184,France,Paris,Chrome,success,0,normal
822,20,2024-01-26 19:36:00,36.96.196.184,France,Paris,Edge,success,0,normal
823,20,2024-01-26 23:36:00,36.96.196.184,France,Paris,Edge,success,0,normal
824,20,2024-01-27 03:36:00,36.96.196.184,France,Paris,Edge,success,0,normal
825,20,2024-01-27 05:36:00,36.96.196.184,France,Paris,Edge,success,0,normal
826,20,2024-01-27 16:55:00,36.96.196.184,USA,Chicago,Edge,failure,1,impossible_travel
827,20,2024-01-27 23:55:00,36.96.196.184,France,Paris,Edge,success,0,normal
828,20,2024-01-28 11:55:00,36.96.196.184,France,Paris,Edge,success,0,normal
829,20,2024-01-28 20:55:00,36.96.196.184,France,Paris,Edge,success,0,normal
830,20,2024-01-29 07:55:00,36.96.196.184,France,Paris,Edge,success,0,normal
831,21,2024-01-10 12:00:00,113.97.71.18,France,Paris,Chrome,success,0,normal
832,21,2024-01-10 04:00:00,248.196.97.153,France,Paris,Safari,success,1,new_device_night
833,21,2024-01-10 06:00:00,248.8.18.173,France,Paris,Chrome,success,0,normal
834,21,2024-01-10 07:00:00,248.196.97.153,France,Paris,Chrome,success,0,normal
835,21,2024-01-10 16:00:00,248.196.97.153,France,Paris,Chrome,success,0,normal
836,21,2024-01-10 01:00:00,248.196.97.153,France,Paris,Safari,success,1,new_device_night
837,21,2024-01-10 09:00:00,248.196.97.153,France,Paris,Chrome,success,0,normal
838,21,2024-01-10 20:01:00,117.87.32.54,France,Paris,Chrome,success,1,rapid_ip_switching
839,21,2024-01-10 20:02:00,128.112.32.103,France,Paris,Chrome,success,1,rapid_ip_switching
840,21,2024-01-10 20:06:00,87.205.166.61,France,Paris,Chrome,success,1,rapid_ip_switching
841,21,2024-01-10 20:06:00,250.70.164.109,France,Paris,Chrome,success,1,rapid_ip_switching
842,21,2024-01-10 21:06:00,248.196.97.153,France,Paris,Chrome,success,0,normal
843,21,2024-01-11 09:06:00,248.196.97.153,France,Paris,Chrome,success,0,normal
844,21,2024-01-11 20:06:00,181.145.213.243,USA,New York,Firefox,success,0,normal
845,21,2024-01-12 08:06:00,248.196.97.153,France,Paris,Chrome,success,0,normal
846,21,2024-01-12 11:06:00,248.196.97.153,France,Paris,Chrome,success,0,normal
847,21,2024-01-12 16:06:00,159.185.112.237,France,Paris,Chrome,success,0,normal
848,21,2024-01-13 03:06:00,248.196.97.153,France,Paris,Chrome,success,0,normal
849,21,2024-01-13 11:06:00,248.196.97.153,France,Paris,Safari,success,0,normal
850,21,2024-01-13 18:06:00,248.196.97.153,France,Paris,Chrome,success,0,normal
851,21,2024-01-13 19:06:00,248.196.97.153,France,Paris,Chrome,success,0,normal
852,21,2024-01-13 23:06:00,248.196.97.153,France,Paris,Chrome,success,0,normal
853,21,2024-01-14 05:06:00,248.196.97.153,France,Paris,Chrome,success,0,normal
854,21,2024-01-14 09:06:00,38.110.232.91,France,Paris,Chrome,success,0,normal
855,21,2024-01-14 16:06:00,248.196.97.153,France,Paris,Chrome,success,0,normal
856,21,2024-01-14 22:06:00,118.214.87.175,France,Paris,Chrome,success,0,normal
857,21,2024-01-15 02:06:00,248.196.97.153,France,Paris,Chrome,success,0,normal
858,21,2024-01-15 05:06:00,248.196.97.153,France,Paris,Chrome,success,0,normal
859,21,2024-01-15 09:06:00,248.196.97.153,France,Paris,Chrome,success,0,normal
860,21,2024-01-15 13:06:00,234.2.213.22,France,Paris,Chrome,success,0,normal
861,21,2024-01-15 14:06:00,248.196.97.153,France,Paris,Chrome,success,0,normal
862,21,2024-01-16 02:06:00,248.196.97.153,France,Paris,Chrome,success,0,normal
863,21,2024-01-16 14:06:00,5.245.156.82,France,Paris,Chrome,success,0,normal
864,21,2024-01-17 02:06:00,248.196.97.153,France,Paris,Chrome,success,0,normal
865,21,2024-01-17 05:06:00,248.196.97.153,France,Paris,Chrome,success,0,normal
866,21,2024-01-17 16:37:00,248.196.97.153,USA,Chicago,Chrome,success,1,impossible_travel
867,21,2024-01-17 21:37:00,248.196.97.153,France,Paris,Chrome,success,0,normal
868,21,2024-01-18 08:37:00,29.196.187.238,France,Paris,Safari,success,0,normal
869,21,2024-01-18 18:39:00,166.34.104.70,France,Paris,Chrome,success,1,rapid_ip_switching
870,21,2024-01-18 18:42:00,62.58.244.107,France,Paris,Chrome,success,1,rapid_ip_switching
871,21,2024-01-18 18:44:00,83.180.136.216,France,Paris,Chrome,success,1,rapid_ip_switching
872,21,2024-01-18 18:44:00,71.27.32.190,France,Paris,Chrome,success,1,rapid_ip_switching
873,21,2024-01-19 00:44:00,248.196.97.153,France,Paris,Chrome,success,0,normal
874,21,2024-01-19 09:44:00,248.196.97.153,France,Paris,Chrome,success,0,normal
875,21,2024-01-19 11:44:00,248.196.97.153,France,Paris,Chrome,success,0,normal
876,21,2024-01-19 13:44:00,134.11.150.213,France,Paris,Chrome,success,0,normal
877,22,2024-01-22 05:00:00,89.215.227.10,Japan,Tokyo,Edge,success,0,normal
878,22,2024-01-22 15:00:00,89.215.227.10,Japan,Tokyo,Edge,success,0,normal
879,22,2024-01-23 00:00:00,89.215.227.10,Japan,Tokyo,Edge,success,0,normal
880,22,2024-01-23 05:00:00,89.215.227.10,Japan,Tokyo,Edge,success,0,normal
881,22,2024-01-23 10:00:00,89.215.227.10,Japan,Tokyo,Edge,success,0,normal
882,22,2024-01-23 13:00:00,89.215.227.10,Japan,Tokyo,Edge,success,0,normal
883,22,2024-01-23 14:00:00,89.215.227.10,Japan,Tokyo,Edge,success,0,normal
884,22,2024-01-24 02:03:00,38.190.229.83,Japan,Tokyo,Edge,success,1,rapid_ip_switching
885,22,2024-01-24 02:08:00,78.62.12.207,Japan,Tokyo,Edge,success,1,rapid_ip_switching
886,22,2024-01-24 02:12:00,197.74.234.163,Japan,Tokyo,Edge,success,1,rapid_ip_switching
887,22,2024-01-24 02:12:00,40.2.169.151,Japan,Tokyo,Edge,success,1,rapid_ip_switching
888,22,2024-01-24 10:12:00,89.215.227.10,Japan,Tokyo,Edge,success,0,normal
889,22,2024-01-24 20:12:00,89.215.227.10,Japan,Tokyo,Edge,success,0,normal
890,22,2024-01-24 21:12:00,115.182.47.167,Japan,Tokyo,Edge,success,0,normal
891,22,2024-01-24 22:12:00,89.215.227.10,Japan,Tokyo,Edge,success,0,normal
892,22,2024-01-25 02:12:00,89.215.227.10,UK,Manchester,Edge,success,1,rare_location
893,22,2024-01-25 06:12:00,89.215.227.10,Japan,Tokyo,Safari,success,0,normal
894,22,2024-01-25 18:12:00,89.215.227.10,Japan,Tokyo,Edge,success,0,normal
895,22,2024-01-26 02:12:00,89.215.227.10,Japan,Osaka,Edge,success,0,normal
896,22,2024-01-26 05:12:00,89.215.227.10,Japan,Tokyo,Edge,success,0,normal
897,22,2024-01-26 15:12:00,89.215.227.10,Japan,Tokyo,Edge,success,0,normal
898,22,2024-01-26 21:12:00,89.215.227.10,Japan,Tokyo,Edge,success,0,normal
899,22,2024-01-27 02:12:00,89.215.227.10,Japan,Tokyo,Edge,success,0,normal
900,22,2024-01-27 05:12:00,89.215.227.10,Japan,Tokyo,Edge,success,0,normal
901,22,2024-01-27 15:12:00,89.215.227.10,Japan,Tokyo,Chrome,success,0,normal
902,22,2024-01-27 20:12:00,107.91.251.125,Japan,Tokyo,Edge,success,0,normal
903,22,2024-01-27 21:12:00,89.215.227.10,Japan,Tokyo,Safari,success,0,normal
904,22,2024-01-28 07:12:00,96.8.132.83,Japan,Tokyo,Edge,success,0,normal
905,22,2024-01-28 17:12:00,89.215.227.10,Japan,Tokyo,Edge,success,0,normal
906,22,2024-01-28 22:12:00,89.215.227.10,Japan,Tokyo,Safari,success,0,normal
907,22,2024-01-29 00:12:00,89.215.227.10,Japan,Tokyo,Firefox,success,0,normal
908,22,2024-01-29 06:12:00,89.215.227.10,Japan,Tokyo,Edge,success,0,normal
909,22,2024-01-29 08:12:00,89.215.227.10,Japan,Tokyo,Edge,success,0,normal
910,22,2024-01-29 16:12:00,89.215.227.10,Japan,Tokyo,Edge,success,0,normal
911,22,2024-01-29 20:12:00,183.58.213.235,Japan,Tokyo,Edge,success,0,normal
912,22,2024-01-29 22:12:00,89.215.227.10,Germany,Munich,Edge,success,0,normal
913,22,2024-01-30 06:12:00,89.215.227.10,Japan,Tokyo,Edge,success,0,normal
914,22,2024-01-30 07:12:00,89.215.227.10,Japan,Tokyo,Edge,success,0,normal
915,22,2024-01-30 12:12:00,89.215.227.10,Japan,Tokyo,Edge,success,0,normal
916,22,2024-01-30 14:12:00,89.215.227.10,USA,New York,Edge,success,1,rare_location
917,22,2024-01-30 18:12:00,12.33.154.5,Japan,Tokyo,Chrome,success,0,normal
918,22,2024-01-30 20:12:00,89.215.227.10,Japan,Tokyo,Edge,success,0,normal
919,22,2024-01-31 03:12:00,89.215.227.10,Japan,Tokyo,Safari,success,1,new_device_night
920,23,2024-01-31 10:00:00,42.123.34.50,Japan,Osaka,Safari,success,0,normal
921,23,2024-01-31 19:26:00,42.123.34.50,UK,Manchester,Safari,success,1,impossible_travel
922,23,2024-02-01 03:26:00,42.123.34.50,Japan,Osaka,Safari,success,0,normal
923,23,2024-02-01 12:26:00,42.123.34.50,Japan,Osaka,Safari,success,0,normal
924,23,2024-02-01 15:26:00,42.123.34.50,Japan,Osaka,Safari,success,0,normal
925,23,2024-02-01 23:26:00,114.115.208.148,Japan,Osaka,Safari,success,0,normal
926,23,2024-02-02 06:26:00,42.123.34.50,Japan,Osaka,Safari,success,0,normal
927,23,2024-02-02 17:26:00,42.123.34.50,Japan,Osaka,Safari,success,0,normal
928,23,2024-02-02 20:26:00,44.33.186.101,Japan,Osaka,Safari,success,0,normal
929,23,2024-02-03 02:26:00,42.123.34.50,Japan,Osaka,Safari,success,0,normal
930,23,2024-02-03 10:26:00,42.123.34.50,Japan,Osaka,Safari,success,0,normal
931,23,2024-02-03 21:26:00,131.142.75.232,Japan,Osaka,Safari,success,0,normal
932,23,2024-02-03 23:26:00,42.123.34.50,Japan,Osaka,Safari,success,0,normal
933,23,2024-02-04 11:26:00,42.123.34.50,Japan,Tokyo,Safari,success,0,normal
934,23,2024-02-04 14:26:00,42.123.34.50,Japan,Osaka,Safari,success,0,normal
935,23,2024-02-04 22:26:00,42.123.34.50,Japan,Osaka,Safari,success,0,normal
936,23,2024-02-05 04:26:00,42.123.34.50,UK,Manchester,Safari,success,0,normal
937,23,2024-02-05 12:26:00,43.251.220.68,Japan,Osaka,Safari,success,0,normal
938,23,2024-02-05 17:26:00,42.123.34.50,Japan,Osaka,Safari,success,0,normal
939,23,2024-02-06 04:26:00,42.123.34.50,Japan,Osaka,Safari,success,0,normal
940,23,2024-02-06 09:26:00,83.31.14.23,Japan,Osaka,Safari,success,0,normal
941,23,2024-02-06 12:26:00,42.123.34.50,Japan,Osaka,Safari,success,0,normal
