event_id,user_id,timestamp,ip_address,country,city,device_id,login_result,is_anomaly,anomaly_type,hour_of_day,day_of_week,time_since_last_login,new_device_flag,location_frequency,distance_from_last_login,travel_speed,ip_change_count
1092,27,2024-01-28 05:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,5,6,10800.0,0,3,0.0,0.0,4.0
1093,27,2024-01-28 07:00:00,226.140.98.11,USA,Chicago,Edge,success,0,normal,7,6,7200.0,0,4,0.0,0.0,5.0
1094,27,2024-01-28 19:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,19,6,43200.0,0,5,0.0,0.0,5.0
1095,27,2024-01-29 02:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,2,0,25200.0,0,6,0.0,0.0,4.0
1096,27,2024-01-29 09:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,9,0,25200.0,0,7,0.0,0.0,3.0
1097,27,2024-01-29 21:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,21,0,43200.0,0,8,0.0,0.0,2.0
1098,27,2024-01-30 01:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,1,1,14400.0,0,9,0.0,0.0,1.0
1099,27,2024-01-30 13:00:00,46.4.63.236,USA,New York,Edge,success,0,normal,13,1,43200.0,0,0,1144.2912739463475,95.35760616219562,0.0
1100,27,2024-01-31 00:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,0,2,39600.0,0,10,1144.2912739463475,104.02647944966795,0.0
1101,27,2024-01-31 06:00:00,211.170.121.37,USA,Chicago,Edge,success,0,normal,6,2,21600.0,0,11,0.0,0.0,1.0
1102,27,2024-01-31 16:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,16,2,36000.0,0,12,0.0,0.0,2.0
1103,27,2024-01-31 17:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,17,2,3600.0,0,13,0.0,0.0,2.0
1104,27,2024-01-31 18:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,18,2,3600.0,0,14,0.0,0.0,2.0
1105,27,2024-02-01 05:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,5,3,39600.0,0,15,0.0,0.0,2.0
1106,27,2024-02-01 15:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,15,3,36000.0,0,16,0.0,0.0,1.0
1107,27,2024-02-02 01:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,1,4,36000.0,0,17,0.0,0.0,0.0
1108,27,2024-02-02 07:00:00,46.4.63.236,UK,London,Edge,success,0,normal,7,4,21600.0,0,0,6352.977757997457,1058.8296263329096,0.0
1109,27,2024-02-02 16:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,16,4,32400.0,0,18,6352.977757997457,705.886417555273,0.0
1110,27,2024-02-02 17:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,17,4,3600.0,0,19,0.0,0.0,0.0
1111,27,2024-02-02 22:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,22,4,18000.0,0,20,0.0,0.0,0.0
1112,27,2024-02-03 03:00:00,220.27.216.176,USA,New York,Edge,success,0,normal,3,5,18000.0,0,1,1144.2912739463475,228.8582547892695,1.0
1113,27,2024-02-03 07:00:00,46.4.63.236,USA,Chicago,Firefox,success,0,normal,7,5,14400.0,1,21,1144.2912739463475,286.07281848658687,2.0
1114,27,2024-02-03 19:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,19,5,43200.0,0,22,0.0,0.0,2.0
1115,27,2024-02-04 01:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,1,6,21600.0,0,23,0.0,0.0,2.0
1116,27,2024-02-04 02:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,2,6,3600.0,0,24,0.0,0.0,2.0
1117,27,2024-02-04 06:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,6,6,14400.0,0,25,0.0,0.0,1.0
1118,27,2024-02-04 10:00:00,46.4.63.236,UK,London,Edge,success,0,normal,10,6,14400.0,0,1,6352.977757997457,1588.2444394993643,0.0
1119,27,2024-02-04 13:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,13,6,10800.0,0,26,6352.977757997457,2117.659252665819,0.0
1120,27,2024-02-04 14:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,14,6,3600.0,0,27,0.0,0.0,0.0
1121,27,2024-02-04 23:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,23,6,32400.0,0,28,0.0,0.0,0.0
1122,27,2024-02-05 10:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,10,0,39600.0,0,29,0.0,0.0,0.0
1123,27,2024-02-05 18:00:00,160.222.33.60,USA,Chicago,Edge,success,0,normal,18,0,28800.0,0,30,0.0,0.0,1.0
1124,27,2024-02-05 21:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,21,0,10800.0,0,31,0.0,0.0,2.0
1125,27,2024-02-06 03:00:00,76.76.167.126,USA,Chicago,Firefox,success,0,normal,3,1,21600.0,0,32,0.0,0.0,3.0
1126,27,2024-02-06 04:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,4,1,3600.0,0,33,0.0,0.0,4.0
1127,27,2024-02-06 12:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,12,1,28800.0,0,34,0.0,0.0,4.0
1128,27,2024-02-06 19:00:00,46.4.63.236,USA,Chicago,Edge,success,0,normal,19,1,25200.0,0,35,0.0,0.0,3.0
1129,28,2024-01-11 04:00:00,122.137.205.18,Germany,Munich,Edge,success,0,normal,4,3,0.0,1,0,0.0,0.0,1.0
1130,28,2024-01-11 11:00:00,122.137.205.18,Germany,Munich,Edge,success,0,normal,11,3,25200.0,0,1,0.0,0.0,1.0
1131,28,2024-01-11 13:00:00,122.137.205.18,Germany,Munich,Safari,success,0,normal,13,3,7200.0,1,2,0.0,0.0,1.0
1132,28,2024-01-11 21:00:00,122.137.205.18,Germany,Munich,Edge,success,0,normal,21,3,28800.0,0,3,0.0,0.0,1.0
1133,28,2024-01-12 05:00:00,122.137.205.18,Germany,Munich,Chrome,success,0,normal,5,4,28800.0,1,4,0.0,0.0,1.0
1134,28,2024-01-12 09:00:00,122.137.205.18,Germany,Berlin,Edge,success,0,normal,9,4,14400.0,0,0,504.4153314003779,126.10383285009448,0.0
1135,28,2024-01-12 14:00:00,122.137.205.18,Germany,Munich,Edge,success,0,normal,14,4,18000.0,0,5,504.4153314003779,100.88306628007558,0.0
1136,28,2024-01-12 17:00:00,122.137.205.18,Germany,Munich,Edge,success,0,normal,17,4,10800.0,0,6,0.0,0.0,0.0
1137,28,2024-01-12 22:00:00,194.6.241.76,Germany,Munich,Edge,success,0,normal,22,4,18000.0,0,7,0.0,0.0,1.0
1138,28,2024-01-13 05:00:00,122.137.205.18,Germany,Munich,Edge,success,0,normal,5,5,25200.0,0,8,0.0,0.0,2.0
1139,28,2024-01-13 14:00:00,122.137.205.18,Germany,Munich,Edge,success,0,normal,14,5,32400.0,0,9,0.0,0.0,2.0
1140,28,2024-01-13 18:00:00,8.191.71.65,Germany,Munich,Edge,success,0,normal,18,5,14400.0,0,10,0.0,0.0,3.0
1141,28,2024-01-13 23:00:00,122.137.205.18,Germany,Munich,Edge,success,0,normal,23,5,18000.0,0,11,0.0,0.0,4.0
1142,28,2024-01-14 06:00:00,122.137.205.18,Germany,Munich,Edge,success,0,normal,6,6,25200.0,0,12,0.0,0.0,3.0
1143,28,2024-01-14 07:00:00,122.137.205.18,Germany,Munich,Edge,success,0,normal,7,6,3600.0,0,13,0.0,0.0,2.0
1144,28,2024-01-14 17:00:00,17.197.96.243,Germany,Munich,Edge,success,0,normal,17,6,36000.0,0,14,0.0,0.0,3.0
1145,28,2024-01-14 19:00:00,122.137.205.18,Germany,Munich,Edge,success,0,normal,19,6,7200.0,0,15,0.0,0.0,3.0
1146,28,2024-01-15 06:00:00,122.137.205.18,France,Paris,Edge,success,0,normal,6,0,39600.0,0,0,684.3912139318239,62.217383084711265,2.0
1147,28,2024-01-15 10:00:00,122.137.205.18,Germany,Munich,Chrome,success,0,normal,10,0,14400.0,0,16,684.3912139318239,171.09780348295598,2.0
1148,28,2024-01-15 17:00:00,122.137.205.18,Germany,Munich,Edge,success,0,normal,17,0,25200.0,0,17,0.0,0.0,2.0
1149,28,2024-01-16 00:00:00,122.137.205.18,Germany,Munich,Edge,success,0,normal,0,1,25200.0,0,18,0.0,0.0,1.0
1150,28,2024-01-16 12:00:00,122.137.205.18,Germany,Munich,Edge,success,0,normal,12,1,43200.0,0,19,0.0,0.0,0.0
1151,28,2024-01-17 00:00:00,122.137.205.18,France,Lyon,Edge,success,0,normal,0,2,43200.0,0,0,575.6897268988353,47.97414390823627,0.0
1152,28,2024-01-17 04:00:00,122.137.205.18,Germany,Munich,Edge,success,0,normal,4,2,14400.0,0,20,575.6897268988353,143.92243172470882,0.0
1153,28,2024-01-17 16:00:00,203.152.200.89,Germany,Munich,Edge,success,0,normal,16,2,43200.0,0,21,0.0,0.0,1.0
1154,28,2024-01-17 23:00:00,47.48.201.22,Germany,Munich,Edge,success,0,normal,23,2,25200.0,0,22,0.0,0.0,2.0
1155,28,2024-01-18 03:00:00,122.137.205.18,Germany,Munich,Edge,success,0,normal,3,3,14400.0,0,23,0.0,0.0,3.0
1156,28,2024-01-18 05:00:00,142.62.188.39,Germany,Munich,Edge,success,0,normal,5,3,7200.0,0,24,0.0,0.0,4.0
1157,28,2024-01-18 07:00:00,122.137.205.18,Germany,Munich,Edge,success,0,normal,7,3,7200.0,0,25,0.0,0.0,5.0
1158,28,2024-01-18 08:00:00,102.19.5.128,Germany,Munich,Edge,success,0,normal,8,3,3600.0,0,26,0.0,0.0,5.0
1159,28,2024-01-18 10:00:00,122.137.205.18,Germany,Munich,Edge,success,0,normal,10,3,7200.0,0,27,0.0,0.0,5.0
1160,28,2024-01-18 12:00:00,216.82.87.9,Germany,Munich,Edge,success,0,normal,12,3,7200.0,0,28,0.0,0.0,5.0
1161,28,2024-01-18 22:00:00,122.137.205.18,Germany,Munich,Edge,success,0,normal,22,3,36000.0,0,29,0.0,0.0,5.0
1162,28,2024-01-18 23:00:00,122.137.205.18,Germany,Munich,Edge,success,0,normal,23,3,3600.0,0,30,0.0,0.0,4.0
1163,28,2024-01-19 10:00:00,122.137.205.18,Japan,Tokyo,Edge,success,0,normal,10,4,39600.0,0,0,9369.787007810351,851.7988188918501,3.0
1164,28,2024-01-19 11:00:00,122.137.205.18,Germany,Munich,Edge,success,0,normal,11,4,3600.0,0,31,9369.787007810351,9369.787007810351,2.0
1165,28,2024-01-19 15:00:00,122.137.205.18,Germany,Berlin,Edge,success,0,normal,15,4,14400.0,0,1,504.4153314003779,126.10383285009448,1.0
1166,28,2024-01-20 02:00:00,122.137.205.18,Germany,Munich,Edge,success,0,normal,2,5,39600.0,0,32,504.4153314003779,45.85593921821617,0.0
1167,28,2024-01-20 14:00:00,122.137.205.18,Germany,Munich,Edge,success,0,normal,14,5,43200.0,0,33,0.0,0.0,0.0
1168,28,2024-01-20 18:00:00,122.137.205.18,Germany,Munich,Edge,success,0,normal,18,5,14400.0,0,34,0.0,0.0,0.0
1169,29,2024-01-04 07:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,7,3,0.0,1,0,0.0,0.0,1.0
1170,29,2024-01-04 08:00:00,27.87.128.48,Germany,Munich,Firefox,success,0,normal,8,3,3600.0,0,1,0.0,0.0,2.0
1171,29,2024-01-04 18:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,18,3,36000.0,0,2,0.0,0.0,3.0
1172,29,2024-01-04 21:00:00,124.34.171.9,Germany,Munich,Firefox,success,0,normal,21,3,10800.0,0,3,0.0,0.0,4.0
1173,29,2024-01-05 07:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,7,4,36000.0,0,4,0.0,0.0,5.0
1174,29,2024-01-05 19:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,19,4,43200.0,0,5,0.0,0.0,4.0
1175,29,2024-01-06 07:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,7,5,43200.0,0,6,0.0,0.0,3.0
1176,29,2024-01-06 11:00:00,4.205.161.6,Japan,Osaka,Firefox,success,0,normal,11,5,14400.0,0,0,9256.070293238943,2314.017573309736,2.0
1177,29,2024-01-06 16:00:00,4.205.161.6,USA,Chicago,Firefox,success,0,normal,16,5,18000.0,0,0,10433.449083339437,2086.6898166678875,1.0
1178,29,2024-01-07 04:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,4,6,43200.0,0,7,7262.973581729343,605.2477984774453,0.0
1179,29,2024-01-07 08:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,8,6,14400.0,0,8,0.0,0.0,0.0
1180,29,2024-01-07 11:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,11,6,10800.0,0,9,0.0,0.0,0.0
1181,29,2024-01-07 14:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,14,6,10800.0,0,10,0.0,0.0,0.0
1182,29,2024-01-07 18:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,18,6,14400.0,0,11,0.0,0.0,0.0
1183,29,2024-01-07 21:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,21,6,10800.0,0,12,0.0,0.0,0.0
1184,29,2024-01-08 05:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,5,0,28800.0,0,13,0.0,0.0,0.0
1185,29,2024-01-08 14:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,14,0,32400.0,0,14,0.0,0.0,0.0
1186,29,2024-01-08 21:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,21,0,25200.0,0,15,0.0,0.0,0.0
1187,29,2024-01-09 02:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,2,1,18000.0,0,16,0.0,0.0,0.0
1188,29,2024-01-09 08:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,8,1,21600.0,0,17,0.0,0.0,0.0
1189,29,2024-01-09 17:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,17,1,32400.0,0,18,0.0,0.0,0.0
1190,29,2024-01-10 05:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,5,2,43200.0,0,19,0.0,0.0,0.0
1191,29,2024-01-10 06:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,6,2,3600.0,0,20,0.0,0.0,0.0
1192,29,2024-01-10 11:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,11,2,18000.0,0,21,0.0,0.0,0.0
1193,29,2024-01-10 17:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,17,2,21600.0,0,22,0.0,0.0,0.0
1194,29,2024-01-10 18:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,18,2,3600.0,0,23,0.0,0.0,0.0
1195,29,2024-01-11 02:00:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,2,3,28800.0,0,24,0.0,0.0,0.0
1196,29,2024-01-11 05:37:00,4.205.161.6,USA,Chicago,Firefox,success,1,impossible_travel,5,3,13020.0,0,1,7262.973581729343,2008.1954603859936,0.0
1197,29,2024-01-11 14:37:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,14,3,32400.0,0,25,7262.973581729343,806.9970646365937,0.0
1198,29,2024-01-11 23:37:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,23,3,32400.0,0,26,0.0,0.0,0.0
1199,29,2024-01-12 11:37:00,69.107.203.157,Germany,Munich,Firefox,success,0,normal,11,4,43200.0,0,27,0.0,0.0,1.0
1200,29,2024-01-12 12:37:00,4.205.161.6,UK,Manchester,Firefox,success,0,normal,12,4,3600.0,0,0,1135.9730097578063,1135.9730097578063,2.0
1201,29,2024-01-13 00:37:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,0,5,43200.0,0,28,1135.9730097578063,94.66441747981719,2.0
1202,29,2024-01-13 09:37:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,9,5,32400.0,0,29,0.0,0.0,2.0
1203,29,2024-01-13 12:37:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,12,5,10800.0,0,30,0.0,0.0,2.0
1204,29,2024-01-13 22:37:00,4.205.161.6,Germany,Munich,Chrome,success,0,normal,22,5,36000.0,1,31,0.0,0.0,1.0
1205,29,2024-01-14 04:37:00,4.205.161.6,Germany,Munich,Safari,success,1,new_device_night,4,6,21600.0,1,32,0.0,0.0,0.0
1206,29,2024-01-14 15:37:00,4.205.161.6,Germany,Munich,Chrome,success,0,normal,15,6,39600.0,0,33,0.0,0.0,0.0
1207,29,2024-01-15 00:37:00,4.205.161.6,Germany,Munich,Firefox,success,0,normal,0,0,32400.0,0,34,0.0,0.0,0.0
1208,29,2024-01-15 08:37:00,81.122.184.204,Germany,Munich,Firefox,success,0,normal,8,0,28800.0,0,35,0.0,0.0,1.0
1209,30,2024-01-13 08:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,8,5,0.0,1,0,0.0,0.0,1.0
1210,30,2024-01-13 10:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,10,5,7200.0,0,1,0.0,0.0,1.0
1211,30,2024-01-13 20:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,20,5,36000.0,0,2,0.0,0.0,1.0
1212,30,2024-01-14 07:00:00,224.169.51.1,Germany,Berlin,Safari,success,0,normal,7,6,39600.0,0,0,8916.10575288752,810.5550684443201,1.0
1213,30,2024-01-14 18:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,18,6,39600.0,0,3,8916.10575288752,810.5550684443201,1.0
1214,30,2024-01-15 01:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,1,0,25200.0,0,4,0.0,0.0,0.0
1215,30,2024-01-15 03:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,3,0,7200.0,0,5,0.0,0.0,0.0
1216,30,2024-01-15 13:00:00,224.169.51.1,USA,New York,Safari,success,0,normal,13,0,36000.0,0,0,10848.807997679607,1084.8807997679608,0.0
1217,30,2024-01-15 22:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,22,0,32400.0,0,6,10848.807997679607,1205.4231108532897,0.0
1218,30,2024-01-16 07:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,7,1,32400.0,0,7,0.0,0.0,0.0
1219,30,2024-01-16 14:00:00,224.169.51.1,Japan,Osaka,Safari,success,0,normal,14,1,25200.0,0,0,396.43564077937583,56.63366296848226,0.0
1220,30,2024-01-16 19:00:00,163.251.46.170,Japan,Tokyo,Safari,success,0,normal,19,1,18000.0,0,8,396.43564077937583,79.28712815587517,1.0
1221,30,2024-01-16 23:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,23,1,14400.0,0,9,0.0,0.0,2.0
1222,30,2024-01-17 11:00:00,112.119.114.132,Japan,Tokyo,Safari,success,0,normal,11,2,43200.0,0,10,0.0,0.0,3.0
1223,30,2024-01-17 13:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,13,2,7200.0,0,11,0.0,0.0,4.0
1224,30,2024-01-17 15:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,15,2,7200.0,0,12,0.0,0.0,4.0
1225,30,2024-01-17 20:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,20,2,18000.0,0,13,0.0,0.0,3.0
1226,30,2024-01-18 02:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,2,3,21600.0,0,14,0.0,0.0,2.0
1227,30,2024-01-18 04:00:00,215.112.255.233,Japan,Tokyo,Safari,success,0,normal,4,3,7200.0,0,15,0.0,0.0,2.0
1228,30,2024-01-18 07:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,7,3,10800.0,0,16,0.0,0.0,2.0
1229,30,2024-01-18 17:00:00,147.244.110.253,Japan,Tokyo,Safari,success,0,normal,17,3,36000.0,0,17,0.0,0.0,3.0
1230,30,2024-01-18 22:00:00,54.115.26.91,Japan,Tokyo,Safari,success,0,normal,22,3,18000.0,0,18,0.0,0.0,4.0
1231,30,2024-01-19 06:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,6,4,28800.0,0,19,0.0,0.0,5.0
1232,30,2024-01-19 07:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,7,4,3600.0,0,20,0.0,0.0,4.0
1233,30,2024-01-19 14:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,14,4,25200.0,0,21,0.0,0.0,3.0
1234,30,2024-01-19 23:00:00,218.155.234.83,Japan,Tokyo,Safari,success,0,normal,23,4,32400.0,0,22,0.0,0.0,3.0
1235,30,2024-01-20 09:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,9,5,36000.0,0,23,0.0,0.0,3.0
1236,30,2024-01-20 21:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,21,5,43200.0,0,24,0.0,0.0,2.0
1237,30,2024-01-21 00:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,0,6,10800.0,0,25,0.0,0.0,2.0
1238,30,2024-01-21 06:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,6,6,21600.0,0,26,0.0,0.0,2.0
1239,30,2024-01-21 16:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,16,6,36000.0,0,27,0.0,0.0,1.0
1240,30,2024-01-21 23:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,23,6,25200.0,0,28,0.0,0.0,0.0
1241,30,2024-01-22 11:00:00,98.140.227.188,Japan,Tokyo,Safari,success,0,normal,11,0,43200.0,0,29,0.0,0.0,1.0
1242,30,2024-01-22 12:00:00,224.169.51.1,Japan,Osaka,Safari,success,0,normal,12,0,3600.0,0,1,396.43564077937583,396.43564077937583,2.0
1243,30,2024-01-22 22:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,22,0,36000.0,0,30,396.43564077937583,39.64356407793758,2.0
1244,30,2024-01-23 01:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,1,1,10800.0,0,31,0.0,0.0,2.0
1245,30,2024-01-23 07:00:00,6.201.250.32,Japan,Tokyo,Safari,success,0,normal,7,1,21600.0,0,32,0.0,0.0,3.0
1246,30,2024-01-23 16:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,16,1,32400.0,0,33,0.0,0.0,3.0
1247,30,2024-01-23 20:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,20,1,14400.0,0,34,0.0,0.0,2.0
1248,30,2024-01-24 05:00:00,224.169.51.1,Japan,Tokyo,Safari,success,0,normal,5,2,32400.0,0,35,0.0,0.0,2.0
1251,31,2024-01-09 02:00:00,130.152.186.87,UK,London,Safari,success,1,new_device_night,2,1,0.0,1,0,0.0,0.0,1.0
1252,31,2024-01-09 05:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,5,1,10800.0,1,1,0.0,0.0,1.0
1249,31,2024-01-09 07:00:00,130.152.186.87,UK,London,Safari,success,0,normal,7,1,7200.0,0,2,0.0,0.0,1.0
1253,31,2024-01-09 07:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,7,1,0.0,0,3,0.0,0.0,1.0
1254,31,2024-01-09 12:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,12,1,18000.0,0,4,0.0,0.0,1.0
1250,31,2024-01-09 15:00:00,156.107.50.22,UK,London,Chrome,success,0,normal,15,1,10800.0,0,5,0.0,0.0,1.0
1255,31,2024-01-09 17:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,17,1,7200.0,0,6,0.0,0.0,2.0
1256,31,2024-01-10 02:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,2,2,32400.0,0,7,0.0,0.0,2.0
1257,31,2024-01-10 03:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,3,2,3600.0,0,8,0.0,0.0,2.0
1258,31,2024-01-10 10:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,10,2,25200.0,0,9,0.0,0.0,2.0
1259,31,2024-01-10 14:00:00,45.156.250.48,UK,London,Chrome,success,0,normal,14,2,14400.0,0,10,0.0,0.0,2.0
1260,31,2024-01-10 23:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,23,2,32400.0,0,11,0.0,0.0,2.0
1261,31,2024-01-11 00:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,0,3,3600.0,0,12,0.0,0.0,2.0
1262,31,2024-01-11 09:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,9,3,32400.0,0,13,0.0,0.0,2.0
1263,31,2024-01-11 20:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,20,3,39600.0,0,14,0.0,0.0,2.0
1264,31,2024-01-11 21:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,21,3,3600.0,0,15,0.0,0.0,1.0
1265,31,2024-01-12 04:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,4,4,25200.0,0,16,0.0,0.0,0.0
1266,31,2024-01-12 09:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,9,4,18000.0,0,17,0.0,0.0,0.0
1267,31,2024-01-12 20:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,20,4,39600.0,0,18,0.0,0.0,0.0
1268,31,2024-01-12 22:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,22,4,7200.0,0,19,0.0,0.0,0.0
1269,31,2024-01-13 03:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,3,5,18000.0,0,20,0.0,0.0,0.0
1270,31,2024-01-13 12:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,12,5,32400.0,0,21,0.0,0.0,0.0
1271,31,2024-01-13 21:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,21,5,32400.0,0,22,0.0,0.0,0.0
1272,31,2024-01-14 09:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,9,6,43200.0,0,23,0.0,0.0,0.0
1273,31,2024-01-14 18:00:00,135.115.89.38,UK,Manchester,Chrome,success,0,normal,18,6,32400.0,0,0,261.98280834296975,29.10920092699664,1.0
1274,31,2024-01-15 00:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,0,0,21600.0,0,24,261.98280834296975,43.66380139049496,2.0
1275,31,2024-01-15 06:00:00,220.60.148.153,UK,London,Chrome,success,0,normal,6,0,21600.0,0,25,0.0,0.0,3.0
1276,31,2024-01-15 14:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,14,0,28800.0,0,26,0.0,0.0,4.0
1277,31,2024-01-15 19:00:00,229.249.29.182,UK,London,Chrome,success,0,normal,19,0,18000.0,0,27,0.0,0.0,5.0
1278,31,2024-01-15 20:00:00,130.152.186.87,UK,London,Firefox,success,0,normal,20,0,3600.0,1,28,0.0,0.0,5.0
1279,31,2024-01-15 21:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,21,0,3600.0,0,29,0.0,0.0,4.0
1280,31,2024-01-15 23:00:00,130.152.186.87,UK,Manchester,Chrome,success,0,normal,23,0,7200.0,0,1,261.98280834296975,130.99140417148487,3.0
1281,31,2024-01-16 06:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,6,1,25200.0,0,30,261.98280834296975,37.42611547756711,2.0
1282,31,2024-01-16 14:00:00,51.56.97.145,UK,London,Chrome,success,0,normal,14,1,28800.0,0,31,0.0,0.0,2.0
1283,31,2024-01-16 15:00:00,246.136.60.215,UK,London,Firefox,success,0,normal,15,1,3600.0,0,32,0.0,0.0,2.0
1284,31,2024-01-16 23:00:00,130.152.186.87,UK,London,Chrome,success,0,normal,23,1,28800.0,0,33,0.0,0.0,3.0
